Id,cap.shape,cap.color,stalk.color.above.ring,stalk.color.below.ring,bruises,population
5045,x,w,w,w,True,s
4459,x,p,w,w,False,v
2736,k,g,w,w,False,s
3861,k,n,w,w,False,v
4889,x,n,p,g,True,y
2374,b,y,w,w,True,s
1778,k,e,c,c,False,c
2051,x,g,b,n,False,v
3708,f,n,w,w,False,s
6017,x,e,p,g,True,v
5965,f,n,w,w,True,y
3498,f,g,p,p,False,y
6844,k,e,w,p,False,v
3128,f,w,w,w,False,s
7415,f,g,w,w,False,s
7108,f,n,g,w,True,y
6455,b,w,w,w,False,s
5133,x,g,w,w,False,a
5474,x,w,w,w,True,v
4562,x,e,w,w,True,v
6204,x,n,w,w,False,a
5617,f,g,g,p,True,y
3065,k,n,w,p,False,v
2022,x,w,w,w,True,n
3666,x,g,n,n,False,y
457,x,w,w,w,False,v
7565,f,n,p,p,False,v
8083,x,n,p,p,False,v
5957,x,n,w,p,False,v
3483,x,n,g,p,True,v
632,x,c,c,c,False,c
613,b,g,w,w,False,n
2091,x,y,p,p,False,y
2805,x,e,p,w,False,v
7418,x,g,p,g,True,v
5472,f,e,p,w,False,v
7251,x,g,n,n,False,y
3254,k,e,w,p,False,v
871,f,w,w,w,True,v
6313,x,g,n,p,False,y
1523,f,g,w,p,True,v
392,x,n,w,w,True,v
7854,f,n,o,o,False,v
1143,x,y,b,b,False,y
5999,f,g,w,p,True,y
881,x,y,p,b,False,v
1274,f,w,w,w,False,s
1509,f,p,e,w,True,c
1139,f,n,w,w,True,y
1195,f,g,p,b,False,y
1633,x,n,p,p,False,v
6736,x,g,w,w,True,y
2559,f,w,w,w,False,a
5795,f,e,e,w,True,c
2984,x,g,g,g,True,y
664,x,g,n,b,False,y
5935,x,n,w,w,True,v
1787,f,e,w,g,True,y
3718,k,e,p,w,False,v
6600,x,n,w,p,True,v
4445,x,n,w,w,True,s
1733,f,g,g,w,True,y
2458,x,y,b,b,False,v
952,x,y,w,w,True,n
7591,f,y,b,n,False,y
6629,x,n,p,g,True,v
1612,x,g,w,w,False,s
7995,x,n,g,p,True,y
5044,k,c,w,n,False,v
5548,x,y,w,w,True,s
208,x,y,p,n,False,v
3534,x,e,p,w,False,v
4917,f,e,p,w,True,v
7333,x,n,g,p,True,y
5017,f,e,w,w,False,v
329,f,g,n,b,False,y
24,k,e,c,c,False,c
3445,f,g,p,p,True,v
4807,f,b,w,w,True,s
2043,x,y,w,w,True,n
1321,x,n,p,p,False,v
855,f,w,w,w,True,v
7547,f,n,g,w,True,y
4036,x,g,w,w,False,y
5160,x,e,p,g,True,v
3951,x,g,w,w,True,y
4695,f,g,p,b,False,y
1906,x,e,w,w,True,v
6247,x,n,o,o,False,v
7316,x,w,w,w,False,v
4971,x,b,w,w,True,v
1764,f,y,b,b,False,y
6726,x,e,g,w,True,y
4539,f,n,w,w,True,s
1358,f,n,p,w,True,y
5361,x,g,w,p,True,y
748,x,n,w,w,False,s
6725,f,e,w,w,False,v
5911,x,g,p,w,True,y
4342,k,n,p,w,False,v
6466,f,n,w,w,False,s
5946,f,n,w,p,False,v
7960,f,g,b,p,False,y
5757,f,y,w,w,True,s
5830,s,n,w,w,False,v
1722,x,p,w,w,False,s
443,k,n,o,o,False,c
5694,x,y,b,b,False,v
4156,f,g,b,b,False,y
3403,f,n,w,p,True,y
7430,x,w,w,w,True,v
196,b,w,w,w,True,n
6068,x,w,w,w,True,v
2290,f,n,w,w,True,c
6651,x,g,p,p,True,y
143,b,g,w,w,False,s
5878,f,e,p,w,False,v
6463,x,y,b,n,False,y
1112,k,w,w,w,False,n
4582,f,e,p,w,False,v
6945,f,g,p,p,False,y
2414,x,n,o,o,False,c
3992,x,g,g,p,True,v
6735,x,g,w,w,False,a
1701,x,n,g,g,True,y
265,k,e,w,w,False,v
217,f,n,w,w,True,s
6069,x,e,p,p,True,v
7707,f,g,w,w,False,a
5186,x,g,w,g,True,y
1568,f,y,b,p,False,v
4617,f,e,g,p,True,y
3105,x,y,n,b,False,y
1584,x,y,p,n,False,y
2379,k,n,w,p,False,v
6661,f,y,b,b,False,y
313,b,w,w,w,True,s
7941,x,y,w,w,True,s
3912,x,g,b,n,False,y
8054,x,n,w,w,False,v
2249,x,e,w,w,False,v
7909,k,e,w,w,False,v
3314,x,n,w,w,False,a
2283,f,n,w,w,True,v
4437,f,n,p,g,True,v
4682,x,w,w,w,True,n
7507,x,n,w,w,True,s
269,k,n,w,n,False,v
2926,x,g,b,p,False,v
1958,f,n,p,p,False,v
422,k,y,y,y,False,c
7959,f,g,n,b,False,v
559,x,n,w,w,True,y
1151,f,p,w,w,True,c
7078,x,g,b,b,False,y
1219,x,y,n,b,False,v
388,x,w,w,w,False,a
3646,x,g,n,n,False,y
126,x,y,p,p,False,y
2033,k,e,w,w,False,v
7274,x,n,w,p,False,v
7662,x,g,w,g,True,v
6278,b,w,w,w,False,n
326,f,g,w,w,True,s
1789,f,g,w,w,False,y
4867,f,n,g,g,True,v
4758,x,e,g,p,True,y
909,k,n,w,w,False,v
570,b,n,o,o,False,c
3527,x,g,p,w,True,y
6414,x,n,o,o,False,v
5332,f,g,g,p,True,v
4868,x,y,p,p,False,y
5491,f,w,w,w,True,v
1059,f,g,b,p,False,v
3000,x,g,w,g,True,v
3616,f,n,o,o,False,c
3968,x,g,b,p,False,y
595,x,w,w,w,False,n
5461,k,n,w,p,False,v
728,f,y,b,p,False,v
5682,f,e,p,p,False,v
2418,f,n,g,g,True,y
533,f,g,n,b,False,v
3468,b,w,w,w,True,s
5936,k,e,w,p,False,v
3179,f,n,w,g,True,v
3190,f,g,n,p,False,v
4061,f,e,g,p,True,v
1465,f,e,g,g,True,v
6655,f,w,w,w,False,a
5898,x,e,p,w,True,v
297,f,n,w,w,True,y
6699,x,w,w,w,False,n
4894,f,n,w,w,False,v
2211,x,g,p,p,True,v
7092,x,n,w,p,True,v
3329,x,n,w,w,True,s
6745,x,n,p,p,False,v
4119,x,b,w,w,True,s
6375,f,g,w,p,True,y
6061,f,g,g,w,True,v
7710,f,e,w,p,False,v
1841,k,n,p,p,False,v
467,x,n,w,w,True,v
5385,f,w,w,w,False,a
6048,f,y,b,b,False,v
3598,b,g,w,w,False,s
1230,k,n,w,p,False,v
3370,x,n,g,p,True,v
3458,b,y,w,w,True,s
3402,f,g,g,w,True,y
6920,k,g,w,w,False,s
923,x,g,w,w,True,s
4112,x,w,w,w,False,a
7366,x,e,p,p,False,v
6088,x,g,w,w,False,s
355,x,y,w,w,True,v
7320,f,g,w,w,True,v
1464,x,y,n,p,False,y
6811,x,y,b,b,False,y
11,f,g,w,w,False,s
2268,f,y,b,b,False,y
4217,k,n,w,w,False,v
4583,f,g,w,w,True,v
8013,x,g,g,g,True,v
6507,f,y,w,w,True,y
1749,x,e,g,p,True,y
2421,x,w,w,w,True,s
7118,f,e,p,p,False,v
7348,x,w,w,w,False,s
7529,x,n,g,p,True,y
8053,f,n,p,w,True,v
1858,f,n,w,w,False,s
5607,x,g,p,n,False,y
520,f,y,n,b,False,v
2750,f,n,w,w,True,y
3957,x,n,w,w,True,s
4,k,n,o,o,False,c
6473,x,n,w,w,False,v
3517,x,g,p,w,True,y
3888,f,n,w,w,True,y
29,x,c,w,n,False,v
1169,x,y,w,w,True,s
3507,f,n,w,w,True,y
5892,f,g,w,g,True,y
5934,f,w,w,w,False,s
813,f,e,p,p,False,v
3182,k,e,p,w,False,v
1081,x,e,g,p,True,y
5544,x,e,w,p,False,v
829,k,n,p,p,False,v
8116,k,g,w,w,False,s
2231,x,g,w,w,False,a
5061,k,n,e,w,True,c
3100,k,y,y,y,False,c
6831,x,g,w,w,False,s
8105,x,b,w,w,True,c
2995,x,n,w,e,True,c
3795,f,n,w,p,False,v
7536,x,g,p,p,True,y
6720,x,n,g,p,True,y
5275,f,g,b,p,False,y
1245,f,n,w,w,True,s
3151,f,e,w,p,False,v
8000,x,n,w,w,False,a
2115,f,e,w,w,False,v
2883,f,g,g,p,True,y
6267,f,n,w,w,False,y
5379,k,n,w,p,False,v
5630,x,y,n,n,False,y
5198,x,p,e,e,True,c
2084,f,b,e,e,True,c
3695,k,e,w,p,False,v
1497,x,w,w,w,True,v
540,x,g,w,w,True,v
7824,x,e,p,w,False,v
256,x,e,w,p,True,y
971,f,n,w,g,True,y
877,b,n,w,n,False,v
3974,x,g,b,p,False,y
8020,x,g,b,n,False,y
3712,b,n,o,o,False,v
5125,k,e,w,p,False,v
2678,f,e,p,w,True,v
4659,f,y,n,n,False,v
85,x,g,w,w,False,v
6564,x,w,w,w,False,n
6843,f,g,w,w,True,v
6545,f,n,w,p,False,v
5860,f,n,w,w,False,v
1674,x,n,o,o,False,c
3897,f,g,w,w,True,y
547,x,n,p,g,True,y
2527,f,n,p,w,False,v
1064,x,g,b,n,False,v
3002,k,e,p,p,False,v
4637,x,w,w,w,True,v
3184,f,b,w,w,True,s
3022,f,g,n,p,False,y
5430,f,n,w,w,False,s
566,k,n,o,o,False,c
8118,x,g,w,w,True,s
6798,x,n,w,w,True,s
1977,k,n,w,p,False,v
7343,f,n,g,p,True,v
5207,x,g,p,w,True,v
605,b,n,o,o,False,c
6450,f,e,w,w,False,v
6964,x,y,b,p,False,y
7447,f,n,p,p,False,v
5575,f,y,n,p,False,y
6064,x,g,w,w,False,s
4778,x,n,w,w,False,a
109,f,y,p,n,False,v
1133,x,n,w,w,True,y
124,x,w,w,w,False,s
3722,f,r,w,w,False,v
5637,x,n,w,p,True,y
6794,b,g,w,w,False,n
3401,x,n,w,w,True,y
7811,f,n,w,w,False,v
2835,f,y,b,b,False,v
598,k,n,w,w,False,v
5944,f,w,w,w,False,a
6109,x,n,w,w,True,v
1259,x,r,w,w,False,y
779,x,n,w,w,False,v
4387,x,n,w,p,False,v
4711,f,y,n,b,False,v
4875,x,n,w,w,True,s
5423,x,n,w,p,False,v
2112,k,w,w,w,True,c
1687,x,e,p,w,False,v
2116,x,g,p,p,True,y
5888,x,n,w,w,False,s
233,f,g,w,w,False,s
3796,f,y,n,n,False,y
2186,x,n,g,w,True,y
5729,x,g,w,g,True,y
62,x,g,w,w,True,y
3320,f,n,w,w,False,a
400,f,y,n,b,False,y
4552,x,y,w,w,True,s
7930,k,e,p,w,False,v
1629,b,w,w,w,True,s
2302,x,w,w,w,True,s
7718,x,g,p,g,True,y
4471,b,w,w,w,True,n
741,k,e,w,p,False,v
3455,x,n,g,w,True,y
5805,f,y,n,p,False,v
1015,f,y,n,b,False,y
2472,f,c,w,n,False,v
1782,f,e,w,p,True,y
8019,k,e,w,p,False,v
7987,x,n,p,g,True,y
2050,f,y,p,n,False,y
4762,x,e,p,p,True,v
7862,x,n,w,w,False,v
5169,x,g,p,g,True,v
129,f,g,g,p,True,v
1747,f,w,w,w,False,a
6594,x,g,g,p,True,y
3585,x,g,w,w,False,v
6683,x,n,w,p,False,v
2663,k,n,o,o,False,c
7035,k,n,w,n,False,v
1172,f,n,p,w,False,v
4939,x,n,w,w,False,s
2997,x,b,e,w,True,c
3798,f,n,p,p,True,y
5448,f,g,w,w,False,a
5528,x,n,w,w,True,v
6392,f,e,w,p,True,v
6398,f,g,g,w,True,y
2042,f,y,p,b,False,v
7966,f,y,b,b,False,v
6692,f,e,g,g,True,v
2122,f,g,w,w,False,a
1913,b,n,o,o,False,c
1106,b,y,w,w,True,s
691,b,w,w,w,True,n
4935,x,y,p,n,False,y
6175,f,n,w,w,False,s
1351,x,e,w,w,False,v
7747,f,n,w,w,True,y
1485,x,e,p,p,False,v
5300,f,y,b,p,False,y
7391,f,e,w,p,False,v
2869,x,n,g,g,True,v
6752,b,y,w,w,True,s
2629,b,g,w,w,False,n
704,x,e,w,g,True,y
4915,x,g,p,p,True,v
2556,f,g,p,w,True,v
5351,x,w,w,w,False,a
8057,f,g,w,w,False,s
3026,x,e,g,w,True,v
1161,f,n,w,w,True,v
6579,f,e,g,w,True,v
5453,f,n,w,w,False,a
6979,x,n,w,w,True,y
5561,x,e,p,p,False,v
5823,f,e,g,p,True,v
319,k,e,w,w,False,v
3450,k,p,w,e,True,c
3516,f,n,w,w,True,s
5049,b,y,w,w,True,s
1864,f,g,w,w,True,s
181,x,e,w,w,False,v
236,f,n,w,w,False,s
6968,k,n,p,p,False,v
40,x,g,g,g,True,y
7148,f,e,p,p,False,v
7668,f,w,w,w,False,s
2871,k,e,p,p,False,v
2021,x,y,n,b,False,v
2272,f,e,g,p,True,y
6547,x,g,g,g,True,y
3843,f,w,w,w,True,s
125,x,g,w,w,False,s
5217,f,n,w,w,True,s
4910,x,w,w,w,True,v
1404,x,p,w,w,False,v
468,f,n,p,p,True,y
7451,f,w,w,w,False,a
3860,f,n,o,o,False,v
3960,f,y,p,b,False,y
742,x,n,p,p,False,v
4293,x,e,w,w,False,v
3473,f,y,n,n,False,v
3879,x,w,w,w,True,v
2773,f,g,w,p,True,y
2908,f,n,p,p,True,y
7100,k,b,e,e,True,c
1953,f,g,w,w,False,a
2702,x,w,w,w,True,s
2882,k,w,w,w,False,n
228,x,g,n,p,False,v
2409,b,y,w,w,True,s
5588,x,y,w,w,True,n
7152,k,n,p,w,False,v
4665,k,e,p,w,False,v
2878,b,w,w,w,True,s
2833,x,n,p,w,False,v
4535,x,n,w,w,False,v
578,f,n,p,p,True,y
2757,k,w,w,w,False,n
932,x,w,w,w,False,s
857,f,y,w,w,True,v
5668,f,g,g,g,True,v
5350,x,n,w,w,False,v
2006,f,n,g,w,True,v
4098,x,g,b,p,False,v
2118,f,g,w,w,True,v
5506,f,e,g,w,True,y
7326,x,w,w,w,False,a
5482,x,w,w,w,True,n
4228,x,g,n,n,False,y
2106,x,g,w,w,False,n
7278,f,y,n,p,False,v
1332,f,e,g,p,True,y
271,k,n,p,p,False,v
4685,f,g,w,p,True,v
526,x,p,e,w,True,c
883,x,n,g,g,True,v
4923,x,e,p,g,True,y
4057,k,c,w,n,False,v
1877,k,n,w,p,False,v
4353,k,n,w,p,False,v
5067,f,y,p,b,False,v
1103,x,y,b,b,False,y
7264,f,y,w,w,True,v
6508,k,n,p,w,False,v
4980,f,n,w,p,False,v
5313,x,n,w,w,False,a
3600,f,w,w,w,False,v
5487,f,e,w,p,False,v
2026,x,y,b,n,False,v
2060,x,w,w,w,False,n
516,x,e,w,w,False,v
5010,x,p,e,e,True,c
1763,f,n,p,w,False,v
674,f,w,w,w,True,v
825,k,c,w,n,False,v
7726,x,e,p,g,True,v
1753,f,g,w,w,False,y
307,x,g,n,b,False,v
7942,x,w,w,w,True,n
334,k,n,p,p,False,v
5102,f,e,w,p,False,v
6325,x,g,w,w,True,v
2601,x,n,g,g,True,v
6993,f,e,p,p,True,v
6791,x,e,w,g,True,v
730,x,y,p,p,False,y
4558,x,y,w,w,True,y
5611,x,w,w,w,False,s
1526,f,n,w,p,False,v
8003,x,n,w,w,False,v
3776,f,y,b,b,False,y
6400,f,n,w,p,False,v
3550,f,g,n,p,False,y
6802,b,n,o,o,False,v
5689,x,n,g,p,True,y
947,f,y,p,n,False,v
5185,k,n,p,p,False,v
1929,f,n,g,p,True,y
5432,f,g,g,w,True,v
3900,f,w,w,w,False,s
8010,x,e,p,p,False,v
4204,f,g,n,b,False,y
396,x,g,w,w,False,v
3077,x,n,p,w,True,y
3658,b,w,w,w,True,s
6672,x,g,w,p,True,y
69,x,e,p,w,True,v
1474,f,e,p,w,True,v
1412,f,g,g,w,True,v
1420,x,g,g,p,True,v
4332,x,w,w,w,True,s
908,k,e,p,w,False,v
783,f,y,b,n,False,y
6898,f,n,g,p,True,v
1432,x,g,g,g,True,y
3295,f,e,p,g,True,y
3997,x,e,w,g,True,y
6235,f,y,p,b,False,v
453,f,g,p,g,True,y
6012,x,g,w,w,False,n
5112,x,e,g,w,True,y
7399,f,w,w,w,True,v
3416,k,n,w,w,False,v
4852,x,e,p,w,False,v
1834,x,r,w,w,False,v
6390,f,g,g,w,True,v
7413,x,w,w,w,False,s
7265,f,e,w,w,False,v
3966,f,g,w,w,False,s
7397,f,n,p,g,True,y
3319,f,w,w,w,True,v
2812,x,n,g,p,True,y
801,f,g,p,p,False,y
5034,x,e,p,w,False,v
137,x,g,n,n,False,v
2197,f,g,w,w,False,a
75,f,n,p,w,False,v
4046,x,y,n,b,False,y
7080,x,n,g,p,True,v
2609,x,n,w,w,False,a
6119,x,y,w,w,True,s
1517,x,n,w,p,True,y
7523,x,w,w,w,True,n
928,x,w,w,w,True,v
886,x,e,p,p,False,v
7142,x,b,w,w,True,c
1323,f,y,b,n,False,v
3869,b,y,w,w,True,s
984,f,n,p,w,True,v
4568,f,n,p,w,True,y
7917,b,w,w,w,True,s
6051,x,n,g,p,True,y
6149,x,n,w,w,True,s
2520,x,y,b,n,False,y
4011,f,e,w,p,True,y
865,f,u,w,w,False,v
4371,x,y,w,w,True,n
7604,x,b,w,w,True,s
113,f,g,n,p,False,v
552,x,w,w,w,False,s
3210,x,n,o,o,False,c
5822,f,g,g,p,True,y
1902,x,w,w,w,True,s
4600,f,y,w,w,True,v
4886,x,n,p,p,True,v
3217,k,b,e,w,True,c
4666,f,g,p,n,False,v
7394,f,g,w,w,True,s
3893,f,w,w,w,False,a
3794,x,b,w,w,True,v
2650,k,n,w,p,False,v
4410,k,n,w,w,False,v
3471,k,b,w,e,True,c
8022,f,n,p,g,True,v
3674,x,g,b,b,False,y
6746,x,n,p,w,False,v
5278,x,n,w,w,False,s
4296,k,e,p,p,False,v
2957,x,n,g,p,True,y
1859,b,y,w,w,True,n
2476,k,n,w,w,False,v
6743,x,g,n,p,False,v
5304,x,n,w,w,False,s
1946,k,w,w,w,False,n
3484,f,e,w,w,False,v
5263,f,n,p,g,True,v
4908,x,g,g,w,True,y
5499,x,c,c,c,False,c
3411,x,y,n,p,False,v
6387,x,e,p,w,False,v
7646,x,g,n,n,False,y
6081,x,y,p,b,False,v
2242,f,y,n,n,False,v
5824,f,g,p,p,True,v
2654,f,w,w,w,True,s
5587,f,b,w,w,True,v
2200,x,n,w,w,False,s
4550,f,g,n,p,False,v
7537,f,e,p,p,False,v
5686,f,g,n,p,False,v
1783,k,e,e,e,True,c
2608,x,g,g,p,True,v
408,x,y,n,b,False,y
7977,k,n,p,p,False,v
3202,k,n,p,p,False,v
4920,x,g,g,p,True,y
5265,x,y,n,n,False,y
6769,x,n,e,w,True,c
250,x,e,w,p,False,v
3870,f,g,b,p,False,v
5950,x,g,w,w,False,s
7332,x,g,p,p,False,y
4895,b,w,w,w,True,s
6132,x,n,p,p,True,y
4081,f,y,b,p,False,y
7936,f,g,p,g,True,v
896,x,y,w,w,True,v
5246,b,b,w,w,True,v
6822,x,n,w,w,False,v
2275,x,g,p,p,False,y
303,k,n,e,e,True,c
4114,x,n,w,w,True,s
3044,s,n,w,w,False,y
4096,b,n,o,o,False,c
1588,x,g,n,n,False,v
678,x,n,w,g,True,y
4925,x,e,c,c,False,c
7602,x,w,w,w,True,n
381,f,e,w,p,False,v
1728,x,w,w,w,False,s
3499,k,e,p,w,False,v
7281,x,e,p,p,False,v
5848,x,w,w,w,False,s
2089,x,w,w,w,True,v
343,f,g,w,p,True,y
2528,x,n,w,w,True,c
3797,x,y,n,p,False,v
5883,x,e,p,p,True,v
8050,x,g,w,g,True,v
7087,x,y,w,w,True,n
6261,x,g,w,p,True,v
3223,x,n,w,w,False,a
4650,x,e,w,w,True,v
2500,f,g,g,g,True,y
7176,b,w,w,w,True,s
7837,f,c,w,n,False,v
4063,x,y,w,w,True,y
1904,f,y,b,b,False,v
7375,x,n,w,w,True,v
3918,f,e,w,w,False,v
1803,f,n,w,p,False,v
507,x,e,p,w,False,v
2697,x,y,w,w,True,s
462,x,n,w,p,False,v
6230,x,g,b,n,False,y
5906,x,g,n,p,False,v
1853,k,e,w,p,False,v
2314,x,y,n,b,False,y
2551,x,p,w,w,False,s
5409,x,c,w,w,True,y
7916,f,g,p,p,True,v
2259,x,p,w,w,False,v
1741,f,n,w,w,False,s
6868,k,e,w,p,False,v
5615,s,g,w,w,False,v
724,f,e,w,w,False,v
1739,f,g,b,b,False,y
878,f,e,w,w,False,v
6265,f,e,p,w,False,v
3274,f,g,p,p,True,y
2008,k,n,w,w,False,v
2335,f,e,w,w,False,v
692,x,p,w,w,False,v
4893,b,n,o,o,False,c
5221,k,n,w,p,False,v
5477,x,n,g,w,True,v
6795,x,w,w,w,True,s
7623,f,g,b,b,False,v
2581,k,n,o,o,False,c
2439,f,e,w,w,False,v
7457,b,y,w,w,True,s
398,x,n,g,w,True,v
808,f,w,w,w,False,s
5754,x,e,w,w,False,v
7575,x,e,p,p,True,y
1320,k,n,p,p,False,v
2742,x,y,b,p,False,v
5374,b,w,w,w,True,n
2469,k,e,w,w,False,v
441,f,g,w,w,False,a
3606,f,g,w,w,False,a
173,f,n,w,w,False,a
6602,b,y,w,y,False,v
7084,k,n,e,e,True,c
988,k,n,o,o,False,v
7659,x,n,w,w,True,v
3170,f,e,g,w,True,v
7465,x,n,p,w,False,v
4245,f,g,w,p,True,v
831,x,g,n,p,False,v
1900,b,y,w,w,True,n
2571,f,e,p,p,False,v
3773,k,e,p,w,False,v
6336,x,e,p,p,False,v
847,f,b,w,w,True,s
5468,x,g,w,w,False,v
2424,b,b,w,w,True,v
6609,x,n,w,w,False,s
4976,x,w,w,w,False,a
202,x,e,w,w,True,c
4193,f,e,p,w,True,v
7453,x,n,w,w,False,a
6461,f,g,p,p,True,y
7634,x,e,p,p,False,v
6980,k,e,w,w,False,v
1140,x,n,p,p,False,v
1287,f,e,p,g,True,y
7279,x,b,w,w,True,s
374,f,n,w,p,True,y
7833,f,n,p,w,False,v
3173,x,n,w,p,False,v
6612,f,y,p,n,False,v
7211,x,w,w,w,False,s
7122,k,e,w,w,False,v
3279,x,p,w,w,False,s
7872,f,n,p,p,False,v
1484,f,n,p,w,True,y
4134,f,w,w,w,True,s
1425,x,e,p,g,True,y
4488,x,e,w,p,False,v
1460,x,e,p,w,False,v
7256,f,e,p,w,False,v
3162,f,e,p,w,False,v
5293,f,n,w,p,False,v
1670,f,b,e,e,True,c
3421,s,g,w,w,False,y
3862,x,n,p,p,False,v
4766,f,n,w,w,True,v
4441,x,y,n,n,False,y
4657,x,n,p,g,True,v
3654,f,w,w,w,False,s
5050,f,g,p,n,False,y
3255,k,w,w,w,False,n
199,x,g,n,b,False,v
5251,f,n,p,w,False,v
3495,x,e,p,w,False,v
6435,f,g,g,w,True,v
4571,f,w,w,w,True,v
7178,x,e,w,w,False,v
1560,f,p,e,e,True,c
1091,k,e,w,p,False,v
6864,f,n,g,g,True,v
5821,x,w,w,w,True,n
3399,f,e,g,w,True,y
2922,x,w,w,w,True,s
3745,k,e,p,p,False,v
2994,x,e,w,w,True,v
5977,x,n,w,p,False,v
580,x,n,w,p,True,y
3423,f,n,w,w,True,s
4020,x,n,p,g,True,v
2039,x,g,w,w,False,y
3582,k,g,w,w,False,s
3143,x,g,g,p,True,v
6019,x,g,w,w,True,s
3880,f,n,p,p,False,v
2321,x,y,b,b,False,y
6498,f,g,w,w,True,v
1882,k,e,w,p,False,v
3525,x,g,w,w,True,y
5708,f,g,p,b,False,y
2796,x,g,p,w,True,v
3510,k,n,p,w,False,v
7596,x,e,p,p,True,y
4386,x,g,n,p,False,v
5543,x,g,p,w,True,v
3649,f,n,p,w,False,v
2213,f,n,o,o,False,c
7830,f,b,e,e,True,c
5631,x,w,w,w,False,s
6306,f,g,p,p,False,y
487,x,g,w,w,False,a
2947,x,w,w,w,True,v
4764,f,w,w,w,False,v
3747,x,g,b,b,False,y
346,f,g,g,p,True,v
771,f,g,n,p,False,y
6930,x,e,w,p,False,v
5910,x,g,w,w,True,v
3792,f,e,w,p,False,v
7831,f,g,b,b,False,v
6758,f,g,w,w,True,y
7945,s,g,w,w,False,v
1666,f,e,w,p,False,v
3875,x,y,p,b,False,y
7965,x,e,w,p,True,v
5162,x,g,w,g,True,y
1053,x,n,w,p,True,y
6158,x,n,g,w,True,v
8093,x,w,w,w,False,v
7896,x,y,p,n,False,y
6300,f,n,w,w,True,y
3272,x,n,w,w,False,s
1731,f,n,o,o,False,v
3355,f,y,w,w,True,y
3224,f,g,p,p,False,v
2615,f,y,p,b,False,y
1480,x,e,w,w,False,v
5552,x,p,e,w,True,c
4044,x,y,w,w,True,v
3487,k,p,w,e,True,c
4120,x,y,p,p,False,y
3273,x,y,p,b,False,y
188,x,y,n,b,False,y
2905,x,n,w,p,False,v
7436,x,w,w,w,False,s
7480,x,g,p,w,True,v
4563,x,n,w,w,True,v
6943,f,n,g,w,True,v
3368,x,g,w,p,True,y
2602,x,e,p,w,False,v
6366,x,w,w,w,True,v
5939,x,y,w,w,True,s
2144,b,n,w,n,False,v
1141,k,n,p,w,False,v
6778,x,n,w,w,True,v
4509,f,n,p,p,False,v
7733,x,e,p,g,True,y
1511,b,w,w,w,True,n
3145,x,y,b,p,False,y
4009,x,w,w,w,True,s
5539,f,e,w,p,True,v
376,f,g,w,w,True,v
4480,f,n,w,w,False,s
3601,x,g,b,n,False,v
5481,f,g,b,b,False,y
7884,x,n,o,o,False,c
4087,k,n,w,n,False,v
2717,x,n,w,w,True,v
2585,x,e,p,w,True,v
1283,x,n,w,p,True,v
960,f,e,p,w,False,v
4015,f,w,w,w,True,v
3292,f,e,g,w,True,y
1260,f,b,w,w,True,v
5066,x,n,w,w,True,v
3901,k,w,w,w,False,n
968,b,y,y,y,False,c
7443,f,g,b,n,False,v
4126,k,n,w,w,False,v
3438,x,y,w,w,True,n
1293,f,w,w,w,False,a
7193,x,y,n,p,False,y
3807,x,y,w,w,True,n
5435,k,n,w,p,False,v
5370,x,g,w,w,False,s
6627,f,n,g,w,True,v
7774,x,g,w,w,False,n
1309,x,w,w,w,False,s
6424,f,g,p,n,False,y
4805,b,g,w,w,False,s
963,x,y,n,b,False,v
4634,f,g,p,b,False,y
7077,x,w,w,w,False,a
3073,f,n,w,w,False,v
6705,x,r,w,w,False,v
2499,x,w,w,w,True,n
6809,f,g,n,n,False,y
800,f,w,w,w,True,v
5971,x,n,w,w,True,s
5586,k,e,p,p,False,v
768,k,y,w,n,False,v
1927,f,n,w,w,True,s
6000,f,n,w,p,False,v
1115,f,g,w,w,True,v
7144,x,w,w,w,True,s
7983,x,g,w,w,False,s
5260,f,p,w,e,True,c
194,x,y,b,n,False,v
3160,f,n,w,p,False,v
5006,f,n,p,g,True,y
2454,x,g,n,n,False,v
1284,x,y,w,w,True,s
3261,f,g,w,w,True,v
6595,b,y,w,w,True,s
2943,f,g,p,g,True,y
6566,f,n,c,c,False,c
7797,x,n,p,g,True,y
5973,f,g,p,p,False,y
4469,x,g,w,w,False,s
1636,x,g,w,w,False,v
851,f,n,w,w,True,v
4339,x,w,w,w,False,s
1131,b,y,w,w,True,s
2339,f,g,b,n,False,y
7170,f,g,w,w,False,s
5022,x,w,w,w,True,s
872,x,e,p,w,True,v
7198,x,y,w,w,True,y
5704,f,w,w,w,True,s
4879,f,g,b,b,False,v
4989,x,n,w,w,False,v
3256,f,n,w,w,False,v
3791,f,g,g,g,True,y
7971,f,n,g,p,True,v
7512,x,w,w,w,False,s
6608,x,y,n,b,False,v
3638,x,g,p,b,False,v
7819,f,g,n,b,False,y
2400,f,g,w,w,True,s
7351,k,e,p,p,False,v
7441,x,g,b,p,False,y
1576,f,n,g,w,True,y
1075,x,e,g,w,True,y
2596,f,n,g,g,True,v
6220,k,n,w,w,False,v
7294,x,n,w,w,False,s
8094,f,w,w,w,False,a
4588,k,n,w,w,False,v
1995,b,n,o,o,False,v
4418,x,y,b,p,False,v
7381,f,g,g,g,True,v
5192,x,w,w,w,True,v
5117,f,e,p,p,False,v
1936,k,n,w,w,False,v
6637,f,b,w,e,True,c
2513,x,g,w,w,True,v
6738,x,g,w,w,False,s
